"88","2","コブラ","ヒャン","Sinomicrurus japonicus japonicus","4","0",,"88","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"89","2","ウミヘビ","エラブウミヘビ","Laticauda semifasciata","9","0",,"89","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"90","2","ウミヘビ","ヒロオウミヘビ","Laticauda laticaudata","9","0",,"90","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"91","2","ウミヘビ","イイジマウミヘビ","Emydocephalus ijimae","9","0",,"91","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"92","2","クサリヘビ","トカラハブ","Protobothrops tokarensis","4","0",,"92","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"93","1","カイツブリ","青森県のカンムリカイツブリ繁殖個体群","Podiceps cristatus cristatus","12","0",,"93","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"94","1","アホウドリ","コアホウドリ","Diomedea immutabilis","8","0",,"94","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"95","1","アホウドリ","アホウドリ","Diomedea albatrus","9","0",,"95","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"96","1","ミズナギドリ","オガサワラヒメミズナギドリ","Puffinus bryani","7","0",,"96","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"97","1","ミズナギドリ","セグロミズナギドリ","Puffinus lherminieri bannermani","8","1",,"97","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"98","1","ミズナギドリ","シロハラミズナギドリ","Pterodroma hypoleuca","5","0",,"98","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"99","1","ウミツバメ","クロコシジロウミツバメ","Oceanodroma castro","7","0",,"99","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"100","1","ウミツバメ","ヒメクロウミツバメ","Oceanodroma monorhis","9","0",,"100","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"101","1","ウミツバメ","オーストンウミツバメ","Oceanodroma tristrami","4","0",,"101","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"102","1","ウミツバメ","クロウミツバメ","Oceanodroma matsudairae","4","0",,"102","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"103","1","ネッタイチョウ","アカオネッタイチョウ","Phaethon rubricauda rothschildi","8","1",,"103","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"104","1","カツオドリ","アカアシカツオドリ","Sula sula rubripes","8","1",,"104","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"105","1","カツオドリ","アオツラカツオドリ","Sula dactylatra personata","9","0",,"105","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"106","1","ウ","チシマウガラス","Phalacrocorax urile","7","0",,"106","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"107","1","ウ","ヒメウ","Phalacrocorax pelagicus pelagicus","8","0",,"107","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"108","1","サギ","ハシブトゴイ","Nycticorax caledonicus crassirostris","6","0",,"108","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"109","1","サギ","オオヨシゴイ","Ixobrychus eurhythmus","7","0",,"109","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"110","1","サギ","サンカノゴイ","Botaurus stellaris stellaris","8","1",,"110","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"111","1","サギ","ミゾゴイ","Gorsachius goisagi","9","0",,"111","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"112","1","サギ","ズグロミゾゴイ","Gorsachius melanolophus","9","0",,"112","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"113","1","サギ","ヨシゴイ","Ixobrychus sinensis sinensis","4","0",,"113","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"114","1","サギ","チュウサギ","Egretta intermedia intermedia","4","0",,"114","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"115","1","サギ","カラシラサギ","Egretta eulophotes","4","0",,"115","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"116","1","コウノトリ","コウノトリ","Ciconia boyciana","7","0",,"116","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"117","1","コウノトリ","ナベコウ","Ciconia nigra","2","0",,"117","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"118","1","トキ","トキ","Nipponia nippon","13","0",,"118","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"119","1","トキ","クロツラヘラサギ","Platalea minor","8","0",,"119","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"120","1","トキ","ヘラサギ","Platalea leucorodia major","5","0",,"120","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"121","1","トキ","クロトキ","Threskiornis melanocephalus","5","0",,"121","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"122","1","カモ","カンムリツクシガモ","Tadorna cristata","6","0",,"122","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"123","1","カモ","シジュウカラガン","Branta canadensis leucopareia","7","0",,"123","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"124","1","カモ","ハクガン","Anser caerulescens caerulescens","7","0",,"124","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"125","1","カモ","カリガネ","Anser erythropus","8","0",,"125","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"126","1","カモ","コクガン","Branta bernicla orientalis","9","0",,"126","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"127","1","カモ","ヒシクイ","Anser fabalis serrirostris","9","0",,"127","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"128","1","カモ","ツクシガモ","Tadorna tadorna","9","0",,"128","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"129","1","カモ","トモエガモ","Anas formosa","9","0",,"129","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"130","1","カモ","マガン","Anser albifrons frontalis","4","0",,"130","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"131","1","カモ","オオヒシクイ","Anser fabalis middendorffii","4","0",,"131","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"132","1","カモ","サカツラガン","Anser cygnoides","5","0",,"132","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"133","1","カモ","アカツクシガモ","Tadorna ferruginea","5","0",,"133","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
